id,text,aspect,polarity
1539,we also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them .,menu,neutral
3044,"i 've had the chicken with garlic sauce , chicken with black bean sauce , and hunan chicken .",chicken with garlic sauce,neutral
3044,"i 've had the chicken with garlic sauce , chicken with black bean sauce , and hunan chicken .",chicken with black bean sauce,neutral
3044,"i 've had the chicken with garlic sauce , chicken with black bean sauce , and hunan chicken .",hunan chicken,neutral
448,"because of the delicate thin crust , take-out pies get soggy in their boxes .",take-out pies,negative
448,"because of the delicate thin crust , take-out pies get soggy in their boxes .",crust,negative
1687,the dish had like 6 pieces of beef in it .,dish,neutral
1687,the dish had like 6 pieces of beef in it .,beef,neutral
3567,we got in line and were served while in line a bannan fritter .,served,neutral
2224,"it might have been a little too spicy for my friend , which you can counteract with eat more rice and keeping water on hand .",rice,neutral
137,this place is always very crowded and popular .,place,positive
1462,appetizers are somewhere around $ 7 each and the main dishes are between $ 11 and $ 16 .,appetizers,neutral
1462,appetizers are somewhere around $ 7 each and the main dishes are between $ 11 and $ 16 .,main dishes,neutral
897,my wife and i went to orsay for valentine 's dinner .,dinner,neutral
3511,"a gentleman , maybe the manager , came to our table , and without so much as a smile or greeting asked for our order .",manager,negative
3511,"a gentleman , maybe the manager , came to our table , and without so much as a smile or greeting asked for our order .",table,neutral
2114,"we were tired and cold when we got to the restaurant , then we sat down to begin ordering appetizers .",appetizers,neutral
1605,i 've had pizza both times and the caprese salad appetizer .,pizza,neutral
1447,he was terribly thirsty after the meal too .,meal,negative
402,"i was n't there for the half-price saturday night special , but tuesday night .",half-price saturday night special,neutral
1430,"if you like the food and the value you get from some of chinatown restaurants , this is not the place for you .",food,neutral
1430,"if you like the food and the value you get from some of chinatown restaurants , this is not the place for you .",value,neutral
2325,the selection changes frequently but the basic dishes are always available .,selection,neutral
1536,get the soup and a nosh ( pastrami sandwich ) for $ 8 and you 're golden .,soup,positive
1536,get the soup and a nosh ( pastrami sandwich ) for $ 8 and you 're golden .,nosh ( pastrami sandwich ),positive
2403,i have to say that if this what makes it easier to get a sat a lunch i dont mind .,lunch,neutral
810,my family and i ate here last night for our annual christmas dinner with the family members who would rather spend the holidays with friends out-of-town .,christmas dinner,neutral
564,we were told that they were booked solid and no other table was available .,table,negative
1908,the restaurant is very small so reservations are a must .,reservations,neutral
568,"to my right , the hostess stood over a busboy and hissed rapido , rapido as he tried to clear and re-set a table for six .",hostess,negative
568,"to my right , the hostess stood over a busboy and hissed rapido , rapido as he tried to clear and re-set a table for six .",busboy,neutral
568,"to my right , the hostess stood over a busboy and hissed rapido , rapido as he tried to clear and re-set a table for six .",table,neutral
2553,after dealing with subpar pizza all over the kensington neighborhood - i 've found little Toscanini .,pizza,negative
2116,then we ordered a dinosaur rolls and white tuna sashimi .,dinosaur rolls,neutral
2116,then we ordered a dinosaur rolls and white tuna sashimi .,white tuna sashimi,neutral
2739,i 'm partial to the gnocchi .,gnocchi,positive
2937,they were able to squeeze me in at 6 after i called the night before my anniversary for a friday night reservation and told me they 'd treat us well for the occasion .,reservation,neutral
1420,"note that they do not serve beer , you must bring your own .",beer,negative
2259,we ate outside at haru 's sake bar because haru 's restaurant next door was overflowing .,bar,neutral
2378,"the service was typical short-order , dinner type .",service,neutral
1027,"we shared a bottle of sake , an order of edamame , and she had the sushi plate while i had the sashimi .",bottle of sake,neutral
1027,"we shared a bottle of sake , an order of edamame , and she had the sushi plate while i had the sashimi .",edamame,neutral
